smiles,value,target_id
CCn1nc(-c2cccc3cccnc23)cc1-c1ccc(N)nn1,[1.8904210188009143],[6]
CCC(CC)/N=c1\c(O)c(O)\c1=N/c1cccc(C(=O)N(C)C)c1O,[1.0791812460476249],[6]
Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCC5)nc34)cc2)cn1,[1.6294095991027189],[6]
O=C(N1CCc2ccccc21)C12CC3CC(CC(C3)C1)C2,[-0.3979400086720376],[6]
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCNCC5)cc34)cc2)cn1,[0.36172783601759284],[6]
O=C(c1cc2c(cc1F)O[C@](c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,[1.0253058652647702],[6]
CCCS(=O)(=O)N1CCC(CNC(=O)CC)(C(=O)N2CCOCC2)CC1,[1.3424226808222062],[6]
O=C(O)CCc1ccc(C#Cc2cc(Cl)nc(Cl)c2)cc1,[2.0492180226701815],[6]
CN(c1ccncc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,[0.14612803567823798],[6]
CCOC(=O)c1cc(C#N)c(N2CC3CN(C(=O)NS(=O)(=O)c4ccccc4)CC3C2)nc1C,[-0.4089353929735008],[6]
CN(C)C(=O)c1cc(C2CCCN2c2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1,[1.2787536009528289],[6]
CC[C@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,[0.1673173347481761],[6]
c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,[0.36921585741014284],[6]
COc1cc(C2Oc3ccc4c(=O)c5ccccc5oc4c3OC2CO)ccc1O,[1.1583624920952498],[6]
COc1cc(C(=O)NC(=N)Nc2ccc(C)c(NC(=O)c3ccc(-c4ccccc4)cc3)c2)cc(OC)c1OC,[-0.368556230986828],[6]
Cc1ccc(C(=O)Nc2cc(Br)ccc2C(=O)O)cc1S(=O)(=O)Nc1ccc(Cl)c(Cl)c1,[1.4653828514484184],[6]
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)c1ccc2cc[nH]c2c1,[0.8926510338773003],[6]
COc1ccc(S(=O)(=O)N2CCS[C@H]2C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OC,[-0.6020599913279624],[6]
O=C(C1CCOCC1)N1CCCN(c2nc(-c3ccccc3)ns2)CC1,[1.8260748027008264],[6]
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Cc2nn(CC(C)C)cc21,[0.2041199826559248],[6]
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,[2.27415784926368],[6]
CCOC(=O)N1CCN(CCCCCCCN2[C@H]3CC[C@@H]2C[C@H](NC(=O)c2cc4ccccc4n(C(C)C)c2=O)C3)CC1,[1.146128035678238],[6]
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCCC[C@@H]3N)cc2)cc1,[1.0413926851582251],[6]
Cc1nc(-n2cnn(Cc3ccc(F)cc3)c2=O)sc1C(=O)NCc1cocn1,[1.505149978319906],[6]
CCC(CC)C(=O)O[C@@H]1[C@@H](CNS(=O)(=O)NC(=O)c2ccccc2O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1F,[-0.3010299956639812],[6]
C[C@H](C(=O)N[C@H](CO)c1ccccc1)N1Cc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc2C1=O,[1.1139433523068367],[6]
Clc1ccc(C2(CC3CCOCC3)c3ccccc3-c3nccn32)cc1,[1.4913616938342726],[6]
CCCCOC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1,[-0.3010299956639812],[6]
CCc1ncn(-c2ncc(OC)c3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)n1,[1.416640507338281],[6]
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccccc4)cc3c2)c1F,[0.7481880270062004],[6]
NC(=O)c1cc(C(=O)N2CCc3cc(N4CCCCC4=O)ccc32)n(-c2ccc3onc(N)c3c2)n1,[-1.0],[6]
COCCN1CCCN([C@H]2Cc3c(Cl)cc(Cl)cc3[C@@H]2Oc2ccc(S(C)(=O)=O)cc2)CC1,[1.0413926851582251],[6]
O=C(NC1(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1ccc(-n2cccc2)cc1,[0.0],[6]
CNC(=O)c1ncc(F)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,[1.0934216851622351],[6]
CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,[-0.5228787452803376],[6]
CCC[C@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,[0.0],[6]
Cc1ccc2c(c1)C=C(C(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C2,[0.5587085705331657],[6]
COc1ccc(-c2cc(Cl)c3c(N)ncnn23)cc1N1CCN(C(C)=O)C(C)(C)C1=O,[1.2304489213782739],[6]
CN1CC[C@@](NC(=O)c2ccc3c(C4CCCCC4)c(-c4ccccn4)n(C)c3c2)(C(=O)Nc2ccc(/C=C/C(=O)O)cc2)C1,[0.9084850188786497],[6]
CN(Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1)S(C)(=O)=O,[1.2741578492636798],[6]
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](NS(N)(=O)=O)CC[C@@]43C)[C@@H]1CCC2=O,[1.5024271199844328],[6]
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)c2csc1n2,[-0.6989700043360187],[6]
CN(C)S(=O)(=O)NC(=O)[C@@]12C[C@H]1/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@H](OC(=O)N3Cc4ccccc4C3)C[C@H]1C(=O)N2,[0.3010299956639812],[6]
CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,[1.1430148002540952],[6]
Cc1ccc(NC(=O)c2cc(-c3cc4cc(C(=O)O)ccc4o3)ccc2N2CCCCC2)cc1,[0.07918124604762482],[6]
O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,[1.462397997898956],[6]
O=C(Nc1ccc(-c2ccc(C(=O)N3CCC[C@H]3C(=O)O)nc2)cc1)Nc1cccc(C(F)(F)F)c1,[-0.6382721639824072],[6]
CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@@H](N2CCN(CCO)CC2)C3)ncc1Cl,[0.0],[6]
CC(=O)N1CCN(c2cc(-c3cc(Cl)c4c(N)ncnn34)ccc2C(F)(F)F)C(=O)C1(C)C,[1.1760912590556813],[6]
